Nitrogen,Phosphorus,Potassium,Temperature,Rainfall,pH,Soil_color,Crop,Fertilizer
125,80,120,25,1000,6.5,Black,Sugarcane,Urea
130,80,120,25,1000,6.5,Black,Sugarcane,Urea
135,80,120,25,1000,6.5,Black,Sugarcane,Urea
140,80,120,25,1000,6.5,Black,Sugarcane,Urea
145,80,120,25,1000,6.5,Black,Sugarcane,Urea
150,80,120,25,1000,6.5,Black,Sugarcane,Urea
120,85,125,30,900,7,Black,Sugarcane,Urea
125,85,125,30,900,7,Black,Sugarcane,Urea
130,85,125,30,900,7,Black,Sugarcane,Urea
135,85,125,30,900,7,Black,Sugarcane,Urea
140,85,125,30,900,7,Black,Sugarcane,Urea
145,85,125,30,900,7,Black,Sugarcane,Urea
150,85,125,30,900,7,Black,Sugarcane,Urea
120,90,130,35,1000,6,Black,Sugarcane,Urea
125,90,130,35,1000,6,Black,Sugarcane,Urea
130,90,130,35,1000,6,Black,Sugarcane,Urea
135,90,130,35,1000,6,Black,Sugarcane,Urea
140,90,130,35,1000,6,Black,Sugarcane,Urea
145,90,130,35,1000,6,Black,Sugarcane,Urea
150,90,130,35,1000,6,Black,Sugarcane,Urea
120,60,140,20,900,6.5,Black,Sugarcane,DAP
125,60,140,20,900,6.5,Black,Sugarcane,DAP
130,60,140,20,900,6.5,Black,Sugarcane,DAP
135,60,140,20,900,6.5,Black,Sugarcane,DAP
140,60,140,20,900,6.5,Black,Sugarcane,DAP
145,60,140,20,900,6.5,Black,Sugarcane,DAP
150,60,140,20,900,6.5,Black,Sugarcane,DAP
120,65,145,25,1000,7,Black,Sugarcane,DAP
125,65,145,25,1000,7,Black,Sugarcane,DAP
130,65,145,25,1000,7,Black,Sugarcane,DAP
135,65,145,25,1000,7,Black,Sugarcane,DAP
140,65,145,25,1000,7,Black,Sugarcane,DAP
145,65,145,25,1000,7,Black,Sugarcane,DAP
150,65,145,25,1000,7,Black,Sugarcane,DAP
120,70,150,30,900,6,Black,Sugarcane,DAP
125,70,150,30,900,6,Black,Sugarcane,DAP
130,70,150,30,900,6,Black,Sugarcane,DAP
135,70,150,30,900,6,Black,Sugarcane,DAP
140,70,150,30,900,6,Black,Sugarcane,DAP
145,70,150,30,900,6,Black,Sugarcane,DAP
150,70,150,30,900,6,Black,Sugarcane,DAP
120,75,120,35,1000,6.5,Black,Sugarcane,DAP
125,75,120,35,1000,6.5,Black,Sugarcane,DAP
130,75,120,35,1000,6.5,Black,Sugarcane,DAP
135,75,120,35,1000,6.5,Black,Sugarcane,DAP
140,75,120,35,1000,6.5,Black,Sugarcane,DAP
145,75,120,35,1000,6.5,Black,Sugarcane,DAP
150,75,120,35,1000,6.5,Black,Sugarcane,DAP
120,80,125,20,900,7,Black,Sugarcane,DAP
125,80,125,20,900,7,Black,Sugarcane,DAP
130,80,125,20,900,7,Black,Sugarcane,DAP
135,80,125,20,900,7,Black,Sugarcane,DAP
140,80,125,20,900,7,Black,Sugarcane,DAP
145,80,125,20,900,7,Black,Sugarcane,DAP
150,80,125,20,900,7,Black,Sugarcane,DAP
120,85,130,25,1000,6,Black,Sugarcane,DAP
125,85,130,25,1000,6,Black,Sugarcane,DAP
130,85,130,25,1000,6,Black,Sugarcane,DAP
135,85,130,25,1000,6,Black,Sugarcane,DAP
140,85,130,25,1000,6,Black,Sugarcane,DAP
145,85,130,25,1000,6,Black,Sugarcane,DAP
150,85,130,25,1000,6,Black,Sugarcane,DAP
120,90,135,30,900,6.5,Black,Sugarcane,DAP
125,90,135,30,900,6.5,Black,Sugarcane,DAP
130,90,135,30,900,6.5,Black,Sugarcane,DAP
135,90,135,30,900,6.5,Black,Sugarcane,DAP
140,90,135,30,900,6.5,Black,Sugarcane,DAP
145,90,135,30,900,6.5,Black,Sugarcane,DAP
150,90,135,30,900,6.5,Black,Sugarcane,DAP
120,60,145,35,1000,7,Black,Sugarcane,MOP
125,60,145,35,1000,7,Black,Sugarcane,MOP
130,60,145,35,1000,7,Black,Sugarcane,MOP
135,60,145,35,1000,7,Black,Sugarcane,MOP
140,60,145,35,1000,7,Black,Sugarcane,MOP
145,60,145,35,1000,7,Black,Sugarcane,MOP
150,60,145,35,1000,7,Black,Sugarcane,MOP
120,65,150,20,900,6,Black,Sugarcane,MOP
125,65,150,20,900,6,Black,Sugarcane,MOP
130,65,150,20,900,6,Black,Sugarcane,MOP
135,65,150,20,900,6,Black,Sugarcane,MOP
140,65,150,20,900,6,Black,Sugarcane,MOP
145,65,150,20,900,6,Black,Sugarcane,MOP
150,65,150,20,900,6,Black,Sugarcane,MOP
120,70,120,25,1000,6.5,Black,Sugarcane,MOP
125,70,120,25,1000,6.5,Black,Sugarcane,MOP
130,70,120,25,1000,6.5,Black,Sugarcane,MOP
135,70,120,25,1000,6.5,Black,Sugarcane,MOP
140,70,120,25,1000,6.5,Black,Sugarcane,MOP
145,70,120,25,1000,6.5,Black,Sugarcane,MOP
150,70,120,25,1000,6.5,Black,Sugarcane,MOP
120,75,125,30,900,7,Black,Sugarcane,MOP
125,75,125,30,900,7,Black,Sugarcane,MOP
130,75,125,30,900,7,Black,Sugarcane,MOP
135,75,125,30,900,7,Black,Sugarcane,MOP
140,75,125,30,900,7,Black,Sugarcane,MOP
145,75,125,30,900,7,Black,Sugarcane,MOP
150,75,125,30,900,7,Black,Sugarcane,MOP
120,80,130,35,1000,6,Black,Sugarcane,MOP
125,80,130,35,1000,6,Black,Sugarcane,MOP
130,80,130,35,1000,6,Black,Sugarcane,MOP
135,80,130,35,1000,6,Black,Sugarcane,MOP
140,80,130,35,1000,6,Black,Sugarcane,MOP
145,80,130,35,1000,6,Black,Sugarcane,MOP
150,80,130,35,1000,6,Black,Sugarcane,MOP
120,85,135,20,900,6.5,Black,Sugarcane,MOP
125,85,135,20,900,6.5,Black,Sugarcane,MOP
130,85,135,20,900,6.5,Black,Sugarcane,MOP
135,85,135,20,900,6.5,Black,Sugarcane,MOP
140,85,135,20,900,6.5,Black,Sugarcane,MOP
145,85,135,20,900,6.5,Black,Sugarcane,MOP
150,85,135,20,900,6.5,Black,Sugarcane,MOP
120,90,140,25,1000,7,Black,Sugarcane,MOP
125,90,140,25,1000,7,Black,Sugarcane,MOP
130,90,140,25,1000,7,Black,Sugarcane,MOP
135,90,140,25,1000,7,Black,Sugarcane,MOP
140,90,140,25,1000,7,Black,Sugarcane,MOP
145,90,140,25,1000,7,Black,Sugarcane,MOP
150,90,140,25,1000,7,Black,Sugarcane,MOP
120,60,150,30,900,6,Black,Sugarcane,Urea
125,60,150,30,900,6,Black,Sugarcane,Urea
130,60,150,30,900,6,Black,Sugarcane,Urea
135,60,150,30,900,6,Black,Sugarcane,Urea
140,60,150,30,900,6,Black,Sugarcane,Urea
145,60,150,30,900,6,Black,Sugarcane,Urea
150,60,150,30,900,6,Black,Sugarcane,Urea
120,65,120,35,1000,6.5,Black,Sugarcane,Urea
125,65,120,35,1000,6.5,Black,Sugarcane,Urea
130,65,120,35,1000,6.5,Black,Sugarcane,Urea
135,65,120,35,1000,6.5,Black,Sugarcane,Urea
140,65,120,35,1000,6.5,Black,Sugarcane,Urea
145,65,120,35,1000,6.5,Black,Sugarcane,Urea
150,65,120,35,1000,6.5,Black,Sugarcane,Urea
120,70,125,20,900,7,Black,Sugarcane,Urea
125,70,125,20,900,7,Black,Sugarcane,Urea
130,70,125,20,900,7,Black,Sugarcane,Urea
135,70,125,20,900,7,Black,Sugarcane,Urea
140,70,125,20,900,7,Black,Sugarcane,Urea
145,70,125,20,900,7,Black,Sugarcane,Urea
150,70,125,20,900,7,Black,Sugarcane,Urea
120,75,130,25,1000,6,Black,Sugarcane,Urea
125,75,130,25,1000,6,Black,Sugarcane,Urea
130,75,130,25,1000,6,Black,Sugarcane,Urea
135,75,130,25,1000,6,Black,Sugarcane,Urea
140,75,130,25,1000,6,Black,Sugarcane,Urea
145,75,130,25,1000,6,Black,Sugarcane,Urea
150,75,130,25,1000,6,Black,Sugarcane,Urea
120,80,135,30,900,6.5,Black,Sugarcane,Urea
125,80,135,30,900,6.5,Black,Sugarcane,Urea
130,80,135,30,900,6.5,Black,Sugarcane,Urea
135,80,135,30,900,6.5,Black,Sugarcane,Urea
140,80,135,30,900,6.5,Black,Sugarcane,Urea
145,80,135,30,900,6.5,Black,Sugarcane,Urea
150,80,135,30,900,6.5,Black,Sugarcane,Urea
120,85,140,35,1000,7,Black,Sugarcane,Urea
125,85,140,35,1000,7,Black,Sugarcane,Urea
130,85,140,35,1000,7,Black,Sugarcane,Urea
135,85,140,35,1000,7,Black,Sugarcane,Urea
140,85,140,35,1000,7,Black,Sugarcane,Urea
145,85,140,35,1000,7,Black,Sugarcane,Urea
150,85,140,35,1000,7,Black,Sugarcane,Urea
120,90,145,20,900,6,Black,Sugarcane,Urea
125,90,145,20,900,6,Black,Sugarcane,Urea
130,90,145,20,900,6,Black,Sugarcane,Urea
135,90,145,20,900,6,Black,Sugarcane,Urea
140,90,145,20,900,6,Black,Sugarcane,Urea
145,90,145,20,900,6,Black,Sugarcane,Urea
150,90,145,20,900,6,Black,Sugarcane,Urea
40,40,60,20,900,5.5,Black,Ginger,Urea
45,40,60,20,900,5.5,Black,Ginger,Urea
50,40,60,20,900,5.5,Black,Ginger,Urea
55,40,60,20,900,5.5,Black,Ginger,Urea
60,40,60,20,900,5.5,Black,Ginger,Urea
40,45,65,25,1000,6,Black,Ginger,Urea
45,45,65,25,1000,6,Black,Ginger,Urea
50,45,65,25,1000,6,Black,Ginger,Urea
55,45,65,25,1000,6,Black,Ginger,Urea
60,45,65,25,1000,6,Black,Ginger,Urea
40,50,70,30,900,6.5,Black,Ginger,Urea
45,50,70,30,900,6.5,Black,Ginger,Urea
50,50,70,30,900,6.5,Black,Ginger,Urea
55,50,70,30,900,6.5,Black,Ginger,Urea
60,50,70,30,900,6.5,Black,Ginger,Urea
40,55,75,35,1000,5.5,Black,Ginger,Urea
45,55,75,35,1000,5.5,Black,Ginger,Urea
50,55,75,35,1000,5.5,Black,Ginger,Urea
55,55,75,35,1000,5.5,Black,Ginger,Urea
60,55,75,35,1000,5.5,Black,Ginger,Urea
40,60,80,20,900,6,Black,Ginger,Urea
45,60,80,20,900,6,Black,Ginger,Urea
50,60,80,20,900,6,Black,Ginger,Urea
55,60,80,20,900,6,Black,Ginger,Urea
60,60,80,20,900,6,Black,Ginger,Urea
40,40,65,25,1000,6.5,Black,Ginger,Ammonium Sulphate
45,40,65,25,1000,6.5,Black,Ginger,Ammonium Sulphate
50,40,65,25,1000,6.5,Black,Ginger,Ammonium Sulphate
55,40,65,25,1000,6.5,Black,Ginger,Ammonium Sulphate
60,40,65,25,1000,6.5,Black,Ginger,Ammonium Sulphate
40,45,70,30,900,5.5,Black,Ginger,Ammonium Sulphate
45,45,70,30,900,5.5,Black,Ginger,Ammonium Sulphate
50,45,70,30,900,5.5,Black,Ginger,Ammonium Sulphate
55,45,70,30,900,5.5,Black,Ginger,Ammonium Sulphate
60,45,70,30,900,5.5,Black,Ginger,Ammonium Sulphate
40,50,75,35,1000,6,Black,Ginger,Ammonium Sulphate
45,50,75,35,1000,6,Black,Ginger,Ammonium Sulphate
50,50,75,35,1000,6,Black,Ginger,Ammonium Sulphate
55,50,75,35,1000,6,Black,Ginger,Ammonium Sulphate
60,50,75,35,1000,6,Black,Ginger,Ammonium Sulphate
40,55,80,20,900,6.5,Black,Ginger,Ammonium Sulphate
45,55,80,20,900,6.5,Black,Ginger,Ammonium Sulphate
50,55,80,20,900,6.5,Black,Ginger,Ammonium Sulphate
55,55,80,20,900,6.5,Black,Ginger,Ammonium Sulphate
60,55,80,20,900,6.5,Black,Ginger,Ammonium Sulphate
40,60,60,25,1000,5.5,Black,Ginger,Ammonium Sulphate
45,60,60,25,1000,5.5,Black,Ginger,Ammonium Sulphate
50,60,60,25,1000,5.5,Black,Ginger,Ammonium Sulphate
55,60,60,25,1000,5.5,Black,Ginger,Ammonium Sulphate
60,60,60,25,1000,5.5,Black,Ginger,Ammonium Sulphate
40,40,70,30,900,6,Black,Ginger,DAP
45,40,70,30,900,6,Black,Ginger,DAP
50,40,70,30,900,6,Black,Ginger,DAP
55,40,70,30,900,6,Black,Ginger,DAP
60,40,70,30,900,6,Black,Ginger,DAP
40,45,75,35,1000,6.5,Black,Ginger,DAP
45,45,75,35,1000,6.5,Black,Ginger,DAP
50,45,75,35,1000,6.5,Black,Ginger,DAP
55,45,75,35,1000,6.5,Black,Ginger,DAP
60,45,75,35,1000,6.5,Black,Ginger,DAP
40,50,80,20,900,5.5,Black,Ginger,DAP
45,50,80,20,900,5.5,Black,Ginger,DAP
50,50,80,20,900,5.5,Black,Ginger,DAP
55,50,80,20,900,5.5,Black,Ginger,DAP
60,50,80,20,900,5.5,Black,Ginger,DAP
40,55,60,25,1000,6,Black,Ginger,DAP
45,55,60,25,1000,6,Black,Ginger,DAP
50,55,60,25,1000,6,Black,Ginger,DAP
55,55,60,25,1000,6,Black,Ginger,DAP
60,55,60,25,1000,6,Black,Ginger,DAP
40,60,65,30,900,6.5,Black,Ginger,DAP
45,60,65,30,900,6.5,Black,Ginger,DAP
50,60,65,30,900,6.5,Black,Ginger,DAP
55,60,65,30,900,6.5,Black,Ginger,DAP
60,60,65,30,900,6.5,Black,Ginger,DAP
40,40,75,35,1000,5.5,Black,Ginger,Urea
45,40,75,35,1000,5.5,Black,Ginger,Urea
50,40,75,35,1000,5.5,Black,Ginger,Urea
55,40,75,35,1000,5.5,Black,Ginger,Urea
60,40,75,35,1000,5.5,Black,Ginger,Urea
40,45,80,20,900,6,Black,Ginger,Urea
45,45,80,20,900,6,Black,Ginger,Urea
50,45,80,20,900,6,Black,Ginger,Urea
55,45,80,20,900,6,Black,Ginger,Urea
60,45,80,20,900,6,Black,Ginger,Urea
40,50,60,25,1000,6.5,Black,Ginger,Urea
45,50,60,25,1000,6.5,Black,Ginger,Urea
50,50,60,25,1000,6.5,Black,Ginger,Urea
55,50,60,25,1000,6.5,Black,Ginger,Urea
60,50,60,25,1000,6.5,Black,Ginger,Urea
40,55,65,30,900,5.5,Black,Ginger,Urea
45,55,65,30,900,5.5,Black,Ginger,Urea
50,55,65,30,900,5.5,Black,Ginger,Urea
55,55,65,30,900,5.5,Black,Ginger,Urea
60,55,65,30,900,5.5,Black,Ginger,Urea
40,60,70,35,1000,6,Black,Ginger,Urea
45,60,70,35,1000,6,Black,Ginger,Urea
50,60,70,35,1000,6,Black,Ginger,Urea
55,60,70,35,1000,6,Black,Ginger,Urea
60,60,70,35,1000,6,Black,Ginger,Urea
40,40,80,20,900,6.5,Black,Ginger,Ammonium Sulphate
45,40,80,20,900,6.5,Black,Ginger,Ammonium Sulphate
50,40,80,20,900,6.5,Black,Ginger,Ammonium Sulphate
55,40,80,20,900,6.5,Black,Ginger,Ammonium Sulphate
60,40,80,20,900,6.5,Black,Ginger,Ammonium Sulphate
40,45,60,25,1000,5.5,Black,Ginger,Ammonium Sulphate
45,45,60,25,1000,5.5,Black,Ginger,Ammonium Sulphate
50,45,60,25,1000,5.5,Black,Ginger,Ammonium Sulphate
55,45,60,25,1000,5.5,Black,Ginger,Ammonium Sulphate
60,45,60,25,1000,5.5,Black,Ginger,Ammonium Sulphate
40,50,65,30,900,6,Black,Ginger,Ammonium Sulphate
45,50,65,30,900,6,Black,Ginger,Ammonium Sulphate
50,50,65,30,900,6,Black,Ginger,Ammonium Sulphate
55,50,65,30,900,6,Black,Ginger,Ammonium Sulphate
60,50,65,30,900,6,Black,Ginger,Ammonium Sulphate
40,55,70,35,1000,6.5,Black,Ginger,Ammonium Sulphate
45,55,70,35,1000,6.5,Black,Ginger,Ammonium Sulphate
50,55,70,35,1000,6.5,Black,Ginger,Ammonium Sulphate
55,55,70,35,1000,6.5,Black,Ginger,Ammonium Sulphate
60,55,70,35,1000,6.5,Black,Ginger,Ammonium Sulphate
40,60,75,20,900,5.5,Black,Ginger,Ammonium Sulphate
45,60,75,20,900,5.5,Black,Ginger,Ammonium Sulphate
50,60,75,20,900,5.5,Black,Ginger,Ammonium Sulphate
55,60,75,20,900,5.5,Black,Ginger,Ammonium Sulphate
60,60,75,20,900,5.5,Black,Ginger,Ammonium Sulphate
50,50,40,20,900,5.5,Red,Turmeric,Urea
55,50,40,20,900,5.5,Red,Turmeric,Urea
60,50,40,20,900,5.5,Red,Turmeric,Urea
50,55,45,25,1000,6,Red,Turmeric,Urea
55,55,45,25,1000,6,Red,Turmeric,Urea
60,55,45,25,1000,6,Red,Turmeric,Urea
50,60,50,30,900,6.5,Red,Turmeric,Urea
55,60,50,30,900,6.5,Red,Turmeric,Urea
60,60,50,30,900,6.5,Red,Turmeric,Urea
50,50,45,20,1000,7,Red,Turmeric,Ferrous Sulphate
55,50,45,20,1000,7,Red,Turmeric,Ferrous Sulphate
60,50,45,20,1000,7,Red,Turmeric,Ferrous Sulphate
50,55,50,25,900,7.5,Red,Turmeric,Ferrous Sulphate
55,55,50,25,900,7.5,Red,Turmeric,Ferrous Sulphate
60,55,50,25,900,7.5,Red,Turmeric,Ferrous Sulphate
50,60,40,30,1000,5.5,Red,Turmeric,Ferrous Sulphate
55,60,40,30,1000,5.5,Red,Turmeric,Ferrous Sulphate
60,60,40,30,1000,5.5,Red,Turmeric,Ferrous Sulphate
50,50,50,20,900,6,Red,Turmeric,White Potash
55,50,50,20,900,6,Red,Turmeric,White Potash
60,50,50,20,900,6,Red,Turmeric,White Potash
50,55,40,25,1000,6.5,Red,Turmeric,White Potash
55,55,40,25,1000,6.5,Red,Turmeric,White Potash
60,55,40,25,1000,6.5,Red,Turmeric,White Potash
50,60,45,30,900,7,Red,Turmeric,White Potash
55,60,45,30,900,7,Red,Turmeric,White Potash
60,60,45,30,900,7,Red,Turmeric,White Potash
60,40,40,15,500,6,Black,Wheat,19:19:19 NPK
65,40,40,15,500,6,Black,Wheat,19:19:19 NPK
70,40,40,15,500,6,Black,Wheat,19:19:19 NPK
75,40,40,15,500,6,Black,Wheat,19:19:19 NPK
80,40,40,15,500,6,Black,Wheat,19:19:19 NPK
60,45,45,20,600,6.5,Black,Wheat,19:19:19 NPK
65,45,45,20,600,6.5,Black,Wheat,19:19:19 NPK
70,45,45,20,600,6.5,Black,Wheat,19:19:19 NPK
75,45,45,20,600,6.5,Black,Wheat,19:19:19 NPK
80,45,45,20,600,6.5,Black,Wheat,19:19:19 NPK
60,50,50,25,700,7,Black,Wheat,19:19:19 NPK
65,50,50,25,700,7,Black,Wheat,19:19:19 NPK
70,50,50,25,700,7,Black,Wheat,19:19:19 NPK
75,50,50,25,700,7,Black,Wheat,19:19:19 NPK
80,50,50,25,700,7,Black,Wheat,19:19:19 NPK
60,55,55,15,500,7.5,Black,Wheat,19:19:19 NPK
65,55,55,15,500,7.5,Black,Wheat,19:19:19 NPK
70,55,55,15,500,7.5,Black,Wheat,19:19:19 NPK
75,55,55,15,500,7.5,Black,Wheat,19:19:19 NPK
80,55,55,15,500,7.5,Black,Wheat,19:19:19 NPK
60,60,60,20,600,6,Black,Wheat,19:19:19 NPK
65,60,60,20,600,6,Black,Wheat,19:19:19 NPK
70,60,60,20,600,6,Black,Wheat,19:19:19 NPK
75,60,60,20,600,6,Black,Wheat,19:19:19 NPK
80,60,60,20,600,6,Black,Wheat,19:19:19 NPK
60,40,45,25,700,6.5,Black,Wheat,Urea
65,40,45,25,700,6.5,Black,Wheat,Urea
70,40,45,25,700,6.5,Black,Wheat,Urea
75,40,45,25,700,6.5,Black,Wheat,Urea
80,40,45,25,700,6.5,Black,Wheat,Urea
60,45,50,15,500,7,Black,Wheat,Urea
65,45,50,15,500,7,Black,Wheat,Urea
70,45,50,15,500,7,Black,Wheat,Urea
75,45,50,15,500,7,Black,Wheat,Urea
80,45,50,15,500,7,Black,Wheat,Urea
60,50,55,20,600,7.5,Black,Wheat,Urea
65,50,55,20,600,7.5,Black,Wheat,Urea
70,50,55,20,600,7.5,Black,Wheat,Urea
75,50,55,20,600,7.5,Black,Wheat,Urea
80,50,55,20,600,7.5,Black,Wheat,Urea
60,55,60,25,700,6,Black,Wheat,Urea
65,55,60,25,700,6,Black,Wheat,Urea
70,55,60,25,700,6,Black,Wheat,Urea
75,55,60,25,700,6,Black,Wheat,Urea
80,55,60,25,700,6,Black,Wheat,Urea
60,60,40,15,500,6.5,Black,Wheat,Urea
65,60,40,15,500,6.5,Black,Wheat,Urea
70,60,40,15,500,6.5,Black,Wheat,Urea
75,60,40,15,500,6.5,Black,Wheat,Urea
80,60,40,15,500,6.5,Black,Wheat,Urea
60,40,50,20,600,7,Black,Wheat,19:19:19 NPK
65,40,50,20,600,7,Black,Wheat,19:19:19 NPK
70,40,50,20,600,7,Black,Wheat,19:19:19 NPK
75,40,50,20,600,7,Black,Wheat,19:19:19 NPK
80,40,50,20,600,7,Black,Wheat,19:19:19 NPK
60,45,55,25,700,7.5,Black,Wheat,19:19:19 NPK
65,45,55,25,700,7.5,Black,Wheat,19:19:19 NPK
70,45,55,25,700,7.5,Black,Wheat,19:19:19 NPK
75,45,55,25,700,7.5,Black,Wheat,19:19:19 NPK
80,45,55,25,700,7.5,Black,Wheat,19:19:19 NPK
60,50,60,15,500,6,Black,Wheat,19:19:19 NPK
65,50,60,15,500,6,Black,Wheat,19:19:19 NPK
70,50,60,15,500,6,Black,Wheat,19:19:19 NPK
75,50,60,15,500,6,Black,Wheat,19:19:19 NPK
80,50,60,15,500,6,Black,Wheat,19:19:19 NPK
60,55,40,20,600,6.5,Black,Wheat,19:19:19 NPK
65,55,40,20,600,6.5,Black,Wheat,19:19:19 NPK
70,55,40,20,600,6.5,Black,Wheat,19:19:19 NPK
75,55,40,20,600,6.5,Black,Wheat,19:19:19 NPK
80,55,40,20,600,6.5,Black,Wheat,19:19:19 NPK
60,60,45,25,700,7,Black,Wheat,19:19:19 NPK
65,60,45,25,700,7,Black,Wheat,19:19:19 NPK
70,60,45,25,700,7,Black,Wheat,19:19:19 NPK
75,60,45,25,700,7,Black,Wheat,19:19:19 NPK
80,60,45,25,700,7,Black,Wheat,19:19:19 NPK
60,40,55,15,500,7.5,Black,Wheat,Urea
65,40,55,15,500,7.5,Black,Wheat,Urea
70,40,55,15,500,7.5,Black,Wheat,Urea
75,40,55,15,500,7.5,Black,Wheat,Urea
80,40,55,15,500,7.5,Black,Wheat,Urea
60,45,60,20,600,6,Black,Wheat,Urea
65,45,60,20,600,6,Black,Wheat,Urea
70,45,60,20,600,6,Black,Wheat,Urea
75,45,60,20,600,6,Black,Wheat,Urea
80,45,60,20,600,6,Black,Wheat,Urea
60,50,40,25,700,6.5,Black,Wheat,Urea
65,50,40,25,700,6.5,Black,Wheat,Urea
70,50,40,25,700,6.5,Black,Wheat,Urea
75,50,40,25,700,6.5,Black,Wheat,Urea
80,50,40,25,700,6.5,Black,Wheat,Urea
60,55,45,15,500,7,Black,Wheat,Urea
65,55,45,15,500,7,Black,Wheat,Urea
70,55,45,15,500,7,Black,Wheat,Urea
75,55,45,15,500,7,Black,Wheat,Urea
80,55,45,15,500,7,Black,Wheat,Urea
60,60,50,20,600,7.5,Black,Wheat,Urea
65,60,50,20,600,7.5,Black,Wheat,Urea
70,60,50,20,600,7.5,Black,Wheat,Urea
75,60,50,20,600,7.5,Black,Wheat,Urea
80,60,50,20,600,7.5,Black,Wheat,Urea
60,40,60,25,700,6,Black,Wheat,19:19:19 NPK
65,40,60,25,700,6,Black,Wheat,19:19:19 NPK
70,40,60,25,700,6,Black,Wheat,19:19:19 NPK
75,40,60,25,700,6,Black,Wheat,19:19:19 NPK
80,40,60,25,700,6,Black,Wheat,19:19:19 NPK
60,45,40,15,500,6.5,Black,Wheat,19:19:19 NPK
65,45,40,15,500,6.5,Black,Wheat,19:19:19 NPK
70,45,40,15,500,6.5,Black,Wheat,19:19:19 NPK
75,45,40,15,500,6.5,Black,Wheat,19:19:19 NPK
80,45,40,15,500,6.5,Black,Wheat,19:19:19 NPK
60,50,45,20,600,7,Black,Wheat,19:19:19 NPK
65,50,45,20,600,7,Black,Wheat,19:19:19 NPK
70,50,45,20,600,7,Black,Wheat,19:19:19 NPK
75,50,45,20,600,7,Black,Wheat,19:19:19 NPK
80,50,45,20,600,7,Black,Wheat,19:19:19 NPK
60,55,50,25,700,7.5,Black,Wheat,19:19:19 NPK
65,55,50,25,700,7.5,Black,Wheat,19:19:19 NPK
70,55,50,25,700,7.5,Black,Wheat,19:19:19 NPK
75,55,50,25,700,7.5,Black,Wheat,19:19:19 NPK
80,55,50,25,700,7.5,Black,Wheat,19:19:19 NPK
60,60,55,15,500,6,Black,Wheat,19:19:19 NPK
65,60,55,15,500,6,Black,Wheat,19:19:19 NPK
70,60,55,15,500,6,Black,Wheat,19:19:19 NPK
75,60,55,15,500,6,Black,Wheat,19:19:19 NPK
80,60,55,15,500,6,Black,Wheat,19:19:19 NPK
120,60,80,20,700,6.5,Reddish Brown,Sugarcane,DAP
125,60,80,20,700,6.5,Reddish Brown,Sugarcane,DAP
130,60,80,20,700,6.5,Reddish Brown,Sugarcane,DAP
135,60,80,20,700,6.5,Reddish Brown,Sugarcane,DAP
140,60,80,20,700,6.5,Reddish Brown,Sugarcane,DAP
145,60,80,20,700,6.5,Reddish Brown,Sugarcane,DAP
150,60,80,20,700,6.5,Reddish Brown,Sugarcane,DAP
120,65,85,25,800,7,Reddish Brown,Sugarcane,DAP
125,65,85,25,800,7,Reddish Brown,Sugarcane,DAP
130,65,85,25,800,7,Reddish Brown,Sugarcane,DAP
135,65,85,25,800,7,Reddish Brown,Sugarcane,DAP
140,65,85,25,800,7,Reddish Brown,Sugarcane,DAP
145,65,85,25,800,7,Reddish Brown,Sugarcane,DAP
150,65,85,25,800,7,Reddish Brown,Sugarcane,DAP
120,70,90,30,700,6.5,Reddish Brown,Sugarcane,DAP
125,70,90,30,700,6.5,Reddish Brown,Sugarcane,DAP
130,70,90,30,700,6.5,Reddish Brown,Sugarcane,DAP
135,70,90,30,700,6.5,Reddish Brown,Sugarcane,DAP
140,70,90,30,700,6.5,Reddish Brown,Sugarcane,DAP
145,70,90,30,700,6.5,Reddish Brown,Sugarcane,DAP
150,70,90,30,700,6.5,Reddish Brown,Sugarcane,DAP
120,75,95,20,800,7,Reddish Brown,Sugarcane,DAP
125,75,95,20,800,7,Reddish Brown,Sugarcane,DAP
130,75,95,20,800,7,Reddish Brown,Sugarcane,DAP
135,75,95,20,800,7,Reddish Brown,Sugarcane,DAP
140,75,95,20,800,7,Reddish Brown,Sugarcane,DAP
145,75,95,20,800,7,Reddish Brown,Sugarcane,DAP
150,75,95,20,800,7,Reddish Brown,Sugarcane,DAP
120,80,100,25,700,6.5,Reddish Brown,Sugarcane,DAP
125,80,100,25,700,6.5,Reddish Brown,Sugarcane,DAP
130,80,100,25,700,6.5,Reddish Brown,Sugarcane,DAP
135,80,100,25,700,6.5,Reddish Brown,Sugarcane,DAP
140,80,100,25,700,6.5,Reddish Brown,Sugarcane,DAP
145,80,100,25,700,6.5,Reddish Brown,Sugarcane,DAP
150,80,100,25,700,6.5,Reddish Brown,Sugarcane,DAP
120,60,85,30,800,7,Reddish Brown,Sugarcane,Urea
125,60,85,30,800,7,Reddish Brown,Sugarcane,Urea
130,60,85,30,800,7,Reddish Brown,Sugarcane,Urea
135,60,85,30,800,7,Reddish Brown,Sugarcane,Urea
140,60,85,30,800,7,Reddish Brown,Sugarcane,Urea
145,60,85,30,800,7,Reddish Brown,Sugarcane,Urea
150,60,85,30,800,7,Reddish Brown,Sugarcane,Urea
120,65,90,20,700,6.5,Reddish Brown,Sugarcane,Urea
125,65,90,20,700,6.5,Reddish Brown,Sugarcane,Urea
130,65,90,20,700,6.5,Reddish Brown,Sugarcane,Urea
135,65,90,20,700,6.5,Reddish Brown,Sugarcane,Urea
